Regionname,Suburb,Propertycount,Address,CouncilArea,Postcode,Distance,BrokerAgent,Date,Longtitude,Lattitude,Method,Type,Rooms,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Price
Eastern Metropolitan,Vermont South,4280,9 Coltain St,Whitehorse,3133,17.2,Fletchers,08-02-2047,145.18276,-37.84902,VB,h,4,4,2,2,660,,,950000
Eastern Metropolitan,Viewbank,2698,32 Sherlowe Cr,Banyule,3084,8.9,Miles,09-02-2047,145.09855,-37.73226,S,h,4,4,2,2,702,,,1295000
Northern Metropolitan,Watsonia,2329,11 Eclipse Cr,Banyule,3087,14.5,Barry,10-02-2047,145.08875,-37.7156,S,h,4,4,2,4,631,,,788800
Northern Metropolitan,Watsonia,2329,1B High St,Banyule,3087,14.5,Barry,11-02-2047,145.08003,-37.71147,S,h,3,3,2,2,280,,,900000
Northern Metropolitan,Watsonia,2329,61 Princes St,Banyule,3087,14.5,Morrison,12-02-2047,145.07713,-37.70598,S,h,3,3,1,1,530,,,700000
Western Metropolitan,Werribee,16166,3 Argyle Cr,Wyndham,3030,14.7,Ray,13-02-2047,144.66332,-37.88496,S,h,4,4,1,4,534,101,1983,455000
Western Metropolitan,Werribee,16166,4 Gossamer St,Wyndham,3030,14.7,Ray,14-02-2047,144.65368,-37.89118,S,h,3,3,1,2,569,,,483000
Western Metropolitan,Werribee,16166,24 Swallow St,Wyndham,3030,14.7,YPA,15-02-2047,144.67582,-37.88632,S,h,3,3,1,1,610,125,1980,455000
Western Metropolitan,West Footscray,5058,18 Molesworth Ct,Maribyrnong,3012,6.4,Jas,16-02-2047,144.87412,-37.79429,S,h,4,4,2,1,323,130,1945,1276000
Northern Metropolitan,Westmeadows,2474,63 Kenny St,Hume,3049,16.5,Barry,17-02-2047,144.8976,-37.67558,S,h,3,3,2,4,673,,1980,700000
Northern Metropolitan,Westmeadows,2474,12 Tylden Pl,Hume,3049,16.5,Nelson,18-02-2047,144.88797,-37.6784,S,h,3,3,1,1,672,,,729000
South-Eastern Metropolitan,Wheelers Hill,7392,18 Garnett Rd,Monash,3150,16.7,Buxton,19-02-2047,145.19694,-37.91161,S,h,4,4,2,2,700,,,1184000
South-Eastern Metropolitan,Wheelers Hill,7392,3 Jensen Ct,Monash,3150,16.7,Barry,20-02-2047,145.1793,-37.91212,PI,h,4,4,2,2,752,162,1971,1157000
South-Eastern Metropolitan,Wheelers Hill,7392,19 Kooringa Cr,Monash,3150,16.7,Barry,21-02-2047,145.1767,-37.91299,S,h,5,5,2,2,672,237,1970,1100000
Western Metropolitan,Williamstown,6380,119 Hannan St,Hobsons Bay,3016,6.8,Sweeney,22-02-2047,144.88761,-37.85925,S,h,4,4,3,2,650,,,2200000
Southern Metropolitan,Windsor,4380,27 Andrew St,Stonnington,3181,4.6,Biggin,23-02-2047,144.98574,-37.85143,SP,h,2,2,2,0,70,,,865000
Eastern Victoria,Wonga Park,1328,2 Rindlebrook Pl,Manningham,3115,25.2,Morrison,24-02-2047,145.28886,-37.75912,VB,h,3,3,2,2,0,177,,900000
Western Metropolitan,Wyndham Vale,5262,6 Melliodora Ct,Wyndham,3024,27.2,YPA,25-02-2047,144.60977,-37.87959,SP,h,4,4,2,1,512,179,2005,500000
Western Metropolitan,Yarraville,6543,1/23 Bena St,Maribyrnong,3013,6.3,Nelson,26-02-2047,144.88132,-37.81961,PI,h,4,4,3,2,234,176,2012,1142000
Western Metropolitan,Yarraville,6543,39 Benbow St,Maribyrnong,3013,6.3,Sweeney,27-02-2047,144.87718,-37.82252,PI,h,3,3,1,6,732,,,1100000
Western Metropolitan,Yarraville,6543,33A Severn St,Maribyrnong,3013,6.3,Sweeney,28-02-2047,144.88013,-37.81481,S,h,2,2,1,1,178,84,2013,780000
Western Metropolitan,Yarraville,6543,19/37 Stephen St,Maribyrnong,3013,6.3,Village,01-03-2047,144.89531,-37.81249,PI,h,3,3,2,2,182,,,920000
Western Metropolitan,Yarraville,6543,8/232 Williamstown Rd,Maribyrnong,3013,6.3,Greg,02-03-2047,144.88311,-37.81352,VB,u,2,2,1,1,0,85,,500000
Western Metropolitan,Albanvale,1899,33 Robyn Av,Brimbank,3021,14,Sweeney,03-03-2047,144.77567,-37.74373,S,h,4,4,3,3,531,,,655000
Western Metropolitan,Altona,5301,43 David St,Hobsons Bay,3018,11,Barlow,04-03-2047,144.82625,-37.86639,S,h,4,4,1,1,499,,,890000
Western Metropolitan,Altona,5301,35 Lowe Av,Hobsons Bay,3018,11,Barlow,05-03-2047,144.82073,-37.86027,SP,h,4,4,2,2,629,180,1985,935000
Western Metropolitan,Altona,5301,65 Sargood St,Hobsons Bay,3018,11,hockingstuart,06-03-2047,144.82929,-37.86472,S,t,3,3,2,2,159,130,2014,815000
Western Metropolitan,Altona Meadows,7630,2/6 Carling Ct,Hobsons Bay,3028,15.5,Greg,07-03-2047,144.78505,-37.88995,S,u,3,3,1,1,205,,1990,440500
Western Metropolitan,Altona North,5132,4/15 Stapley Cr,Hobsons Bay,3025,9.4,Barlow,08-03-2047,144.86296,-37.83648,SP,u,3,3,1,1,180,88,1965,451500
Western Metropolitan,Ascot Vale,6567,24/157 Epsom Rd,Moonee Valley,3032,4.3,McDonald,09-03-2047,144.91694,-37.78258,PI,u,3,3,2,2,2905,164,2005,825000
Western Metropolitan,Ascot Vale,6567,2/25 Harold St,Moonee Valley,3032,4.3,Brad,10-03-2047,144.9013,-37.77341,S,u,2,2,1,1,1727,82,1960,425500
Western Metropolitan,Ascot Vale,6567,20 Kent St,Moonee Valley,3032,4.3,Nelson,11-03-2047,144.93002,-37.78052,VB,h,2,2,2,0,234,,1910,920000
Western Metropolitan,Ascot Vale,6567,8/39 Maribyrnong Rd,Moonee Valley,3032,4.3,Nelson,12-03-2047,144.92276,-37.77261,S,t,3,3,1,1,0,,,762000
Western Metropolitan,Ascot Vale,6567,37 Roxburgh St,Moonee Valley,3032,4.3,Jellis,13-03-2047,144.91695,-37.77561,S,h,3,3,1,0,199,126,1900,1306000
Western Metropolitan,Ascot Vale,6567,1/129 The Parade,Moonee Valley,3032,4.3,Nelson,14-03-2047,144.90942,-37.77226,S,u,2,2,1,1,1017,,1972,566000
Southern Metropolitan,Ashwood,2894,10 Kiewa St,Monash,3147,10.2,Fletchers,15-03-2047,145.11074,-37.86173,S,h,3,3,1,1,726,130,1965,1420000
South-Eastern Metropolitan,Aspendale,2824,5/148 Nepean Hwy,Kingston,3195,21.5,Buxton,16-03-2047,145.10187,-38.02768,S,t,3,3,2,2,0,164,2006,805000
Western Metropolitan,Avondale Heights,4502,9 Thompson St,Moonee Valley,3034,9.5,Moonee,17-03-2047,144.85594,-37.76421,S,h,4,4,2,1,581,163,1975,934000
Southern Metropolitan,Balaclava,2952,1/36 The Avenue,Port Phillip,3183,6.4,Marshall,18-03-2047,144.99746,-37.87149,PI,u,2,2,1,1,598,,,585000
Southern Metropolitan,Balwyn,5682,92 Winmalee Rd,Boroondara,3103,7.9,Jellis,19-03-2047,145.09162,-37.8079,S,h,3,3,2,4,656,210,1970,2330000
Southern Metropolitan,Balwyn North,7809,1/54 Maud St,Boroondara,3104,9.7,Fletchers,20-03-2047,145.07131,-37.79535,S,t,3,3,2,2,301,,1995,1721000
Eastern Metropolitan,Bayswater North,3598,20 Blandford Cr,Maroondah,3153,23.2,Stockdale,21-03-2047,145.2938,-37.82737,SA,h,3,3,1,2,787,,,650000
Eastern Metropolitan,Bayswater North,3598,17 Kalawar Av,Maroondah,3153,23.2,Ray,22-03-2047,145.29287,-37.82809,S,h,3,3,2,2,792,148,1980,762000
Southern Metropolitan,Bentleigh East,10969,1 Pell St,Glen Eira,3165,13.8,Gary,23-03-2047,145.07908,-37.9108,S,h,4,4,3,2,631,,,1384000
Eastern Metropolitan,Blackburn,5713,22 Cootamundra Cr,Whitehorse,3130,13.4,Noel,24-03-2047,145.15594,-37.81224,SP,h,3,3,2,1,601,,,1350000
Eastern Metropolitan,Blackburn,5713,17 Hirst St,Whitehorse,3130,13.4,Jellis,25-03-2047,145.13868,-37.82956,S,h,3,3,1,2,448,96,1950,1070000
Eastern Metropolitan,Blackburn,5713,18 Masons Rd,Whitehorse,3130,13.4,Noel,26-03-2047,145.15785,-37.83189,S,h,2,2,1,1,1021,,,1500000
Eastern Metropolitan,Blackburn,5713,74 Williams Rd,Whitehorse,3130,13.4,McGrath,27-03-2047,145.14992,-37.81684,PI,h,3,3,2,2,567,,,1200000
Eastern Metropolitan,Blackburn North,2867,42 Junction Rd,Whitehorse,3130,13.4,Noel,28-03-2047,145.16504,-37.80716,VB,h,6,6,2,2,675,,,1200000
Eastern Metropolitan,Blackburn North,2867,169 Springfield Rd,Whitehorse,3130,13.4,Noel,29-03-2047,145.15917,-37.81103,S,h,3,3,1,1,614,,,1100000
Eastern Metropolitan,Blackburn North,2867,1/108 Surrey Rd,Whitehorse,3130,13.4,Hoskins,30-03-2047,145.15787,-37.80906,S,u,2,2,1,1,305,305,1940,706000
Eastern Metropolitan,Boronia,9704,3 Devenish Rd,Knox,3155,25,iTRAK,31-03-2047,145.26942,-37.85284,S,h,3,3,2,2,723,138,1980,785000
Eastern Metropolitan,Boronia,9704,10 Hansen Rd,Knox,3155,25,iTRAK,01-04-2047,145.29959,-37.86669,S,h,4,4,2,4,2033,255,1970,950000
Southern Metropolitan,Brighton,10579,51 Bay St,Bayside,3186,10.5,hockingstuart,02-04-2047,144.99126,-37.90396,VB,h,4,4,3,2,498,226,1900,2800000
Southern Metropolitan,Brighton,10579,37/18 Cochrane St,Bayside,3186,10.5,Greg,03-04-2047,144.9993,-37.9041,PI,u,1,1,1,1,0,35,1960,290000
Northern Metropolitan,Broadmeadows,4294,37 Gosford Cr,Hume,3047,14,YPA,04-04-2047,144.92421,-37.68187,S,h,3,3,1,1,640,92,1965,570500
Northern Metropolitan,Broadmeadows,4294,37 Stanhope St,Hume,3047,14,YPA,05-04-2047,144.9315,-37.68584,S,h,4,4,2,2,696,158,1960,631000
Western Metropolitan,Brooklyn,962,1/42 Nolan Av,Hobsons Bay,3012,6.4,hockingstuart,06-04-2047,144.84477,-37.82212,SP,u,2,2,1,1,0,66,2000,372100
Northern Metropolitan,Brunswick,11918,15 Hall St,Moreland,3056,5.2,Nelson,07-04-2047,144.95065,-37.76166,VB,h,4,4,2,1,372,184,1920,1350000
Northern Metropolitan,Brunswick,11918,44 Mitchell St,Moreland,3056,5.2,Jellis,08-04-2047,144.96755,-37.75915,S,h,5,5,2,0,479,,,1300000
Northern Metropolitan,Brunswick,11918,23/1 Pottery Ct,Moreland,3056,5.2,Walshe,09-04-2047,144.95334,-37.77034,PI,u,1,1,1,1,0,,,315000
Northern Metropolitan,Brunswick East,5533,2/111 Victoria St,Moreland,3057,4,Jellis,10-04-2047,144.97414,-37.76812,PI,t,2,2,2,1,65,78,2013,702500
Northern Metropolitan,Brunswick West,7082,10/3 Allard St,Moreland,3055,5.2,Jellis,11-04-2047,144.94214,-37.7684,VB,u,1,1,1,1,1388,36,1970,275000
Northern Metropolitan,Brunswick West,7082,22 Henderson St,Moreland,3055,5.2,Nelson,12-04-2047,144.94055,-37.76221,VB,h,2,2,1,1,207,77,1950,835000
Northern Metropolitan,Bundoora,10175,5 Ball Ct,Darebin,3083,12.1,Ray,13-04-2047,145.05381,-37.71098,PI,h,10,10,3,2,313,,2006,900000
Northern Metropolitan,Bundoora,10175,27 Norfolk Cr,Banyule,3083,12.1,Darren,14-04-2047,145.05462,-37.70636,S,h,3,3,1,1,540,142,1968,710000
Eastern Metropolitan,Burwood East,4048,45 Lenna St,Whitehorse,3151,14.7,McGrath,15-04-2047,145.13827,-37.85436,S,h,3,3,1,1,620,,,1320000
Southern Metropolitan,Carnegie,7822,1/11 Rosstown Rd,Glen Eira,3163,10.1,Better,16-04-2047,145.0528,-37.88414,VB,u,2,2,1,1,830,,,480000
Southern Metropolitan,Carnegie,7822,55 Tranmere Av,Glen Eira,3163,10.1,Ray,17-04-2047,145.06086,-37.89204,S,h,3,3,2,1,483,171,1920,1840000
Southern Metropolitan,Carnegie,7822,5/40 Woorayl St,Glen Eira,3163,10.1,Ray,18-04-2047,145.05979,-37.88642,VB,u,2,2,1,1,2048,68,1960,430000
Western Metropolitan,Caroline Springs,7719,45 Abbington Cr,Melton,3023,14.8,YPA,19-04-2047,144.74572,-37.74254,S,h,3,3,1,1,400,,,525000
South-Eastern Metropolitan,Carrum,1989,20 Parkside Bvd,Kingston,3197,31.2,O'Brien,20-04-2047,145.13272,-38.0796,S,t,2,2,1,1,198,94,1980,495000
South-Eastern Metropolitan,Carrum Downs,8060,10A William Rd,Frankston,3201,34.9,Harcourts,21-04-2047,145.17646,-38.09665,S,h,2,2,2,3,339,101,2009,403500
Southern Metropolitan,Caulfield East,608,13 Lord St,Glen Eira,3145,8.4,Ray,22-04-2047,145.04554,-37.88512,S,h,4,4,2,1,642,,,1550000
Southern Metropolitan,Caulfield North,6923,4/7 Hudson St,Glen Eira,3161,7.8,hockingstuart,23-04-2047,145.03351,-37.87972,S,u,1,1,1,1,60,53,1975,361000
Southern Metropolitan,Chadstone,3582,1/3 Evans St,Monash,3148,11.7,Jellis,24-04-2047,145.0969,-37.88304,S,u,3,3,2,2,382,151,2000,960000
South-Eastern Metropolitan,Clayton,5837,1/30 Morton St,Monash,3168,16.7,Harcourts,25-04-2047,145.13814,-37.91735,S,u,3,3,1,2,259,,,696000
South-Eastern Metropolitan,Clayton,5837,25 View St,Monash,3168,16.7,Buxton,26-04-2047,145.10984,-37.92304,S,h,5,5,2,2,590,,,1115000
South-Eastern Metropolitan,Clayton,5837,32 Wellington Rd,Monash,3168,16.7,Buxton,27-04-2047,145.13363,-37.91583,S,h,3,3,1,2,734,,,1950000
South-Eastern Metropolitan,Clayton South,4734,48 McMillan St,Kingston,3169,17.5,C21,28-04-2047,145.12219,-37.93197,S,h,4,4,2,4,724,,,962000
Northern Metropolitan,Coburg,11204,19 Hall St,Moreland,3058,6.7,Nelson,29-04-2047,144.95967,-37.75296,S,h,3,3,1,0,227,102,1920,900000
Northern Metropolitan,Collingwood,4553,6/13 Alexander St,Yarra,3066,2,Jellis,30-04-2047,144.99108,-37.79597,SP,u,1,1,1,0,0,46,1960,365000
Northern Metropolitan,Craigieburn,15510,28/60 Cradle Mountain Dr,Hume,3064,20.6,Ray,01-05-2047,144.92229,-37.57467,PI,t,2,2,1,1,38,114,2013,310000
Eastern Metropolitan,Croydon,11925,33 Jackson St,Maroondah,3136,23,hockingstuart,02-05-2047,145.28674,-37.79486,S,h,3,3,1,1,396,120,1950,662000
Eastern Metropolitan,Croydon,11925,2/25 Ruskin Av,Maroondah,3136,23,C21,03-05-2047,145.2957,-37.79795,S,u,3,3,1,2,397,,1950,625500
Northern Metropolitan,Dallas,2246,18 Berger St,Hume,3047,14,YPA,04-05-2047,144.93992,-37.67048,S,h,3,3,1,0,583,,1970,459000
Northern Metropolitan,Dallas,2246,21 Pyalong Cr,Hume,3047,14,FN,05-05-2047,144.93793,-37.67506,S,h,3,3,1,1,650,,,420500
South-Eastern Metropolitan,Dandenong,10894,28 Ray St,Greater Dandenong,3175,24.7,O'Brien,06-05-2047,145.19714,-37.97369,SP,h,4,4,1,2,757,,,583000
South-Eastern Metropolitan,Dandenong North,8322,84 Loch Rd,Greater Dandenong,3175,24.7,iSell,07-05-2047,145.2191,-37.95661,S,h,3,3,1,2,540,,,618500
South-Eastern Metropolitan,Dandenong North,8322,3 Victor Av,Greater Dandenong,3175,24.7,C21,08-05-2047,145.21193,-37.95466,S,h,3,3,1,1,763,,,727000
Western Metropolitan,Deer Park,6388,26 Irvine St,Brimbank,3023,14.8,Stockdale,09-05-2047,144.77289,-37.76496,S,h,3,3,1,0,675,,,535000
Western Metropolitan,Delahey,2898,10 Alexander Cl,Brimbank,3037,18,YPA,10-05-2047,144.77096,-37.7143,S,h,3,3,2,2,543,153,1995,560000
Western Metropolitan,Derrimut,2276,61 Windsor Bvd,Brimbank,3030,14.7,Stockdale,11-05-2047,144.76285,-37.79215,S,h,4,4,2,2,663,,,860000
South-Eastern Metropolitan,Dingley Village,3940,18 Albert Pl,Kingston,3172,22.2,Buxton,12-05-2047,145.11715,-37.98146,S,t,3,3,2,2,251,185,1998,802000
South-Eastern Metropolitan,Dingley Village,3940,29 Elliott Cr,Kingston,3172,22.2,Ray,13-05-2047,145.13187,-37.98596,S,h,3,3,2,4,801,150,1980,800000
South-Eastern Metropolitan,Dingley Village,3940,5 Tarnook Ct,Kingston,3172,22.2,Ray,14-05-2047,145.13302,-37.97936,S,h,4,4,2,2,676,181,1975,854000
Eastern Metropolitan,Doncaster East,10999,26 Champion St,Manningham,3109,14.3,Jellis,15-05-2047,145.15161,-37.78707,S,h,3,3,1,2,725,,,1735000
Eastern Metropolitan,Donvale,4790,6/22 Powers St,Manningham,3111,16.1,Barry,16-05-2047,145.18029,-37.77323,S,t,3,3,2,2,239,187,2007,920000
Eastern Metropolitan,Donvale,4790,14 Sturdee Rd,Manningham,3111,16.1,Fletchers,17-05-2047,145.19666,-37.80349,S,h,3,3,1,2,720,116,1960,904000
South-Eastern Metropolitan,Doveton,3533,5 Crimson Dr,Casey,3177,28.8,Hall,18-05-2047,145.23505,-37.98537,S,h,3,3,1,3,621,,1955,500000
Eastern Metropolitan,Eaglemont,1651,104 Studley Rd,Banyule,3084,8.9,Miles,19-05-2047,145.056,-37.76093,S,h,3,3,1,2,598,116,1955,1440000
Southern Metropolitan,Elsternwick,4898,307/242 Glen Huntly Rd,Glen Eira,3185,7.2,Buxton,20-05-2047,145.00025,-37.88472,VB,u,3,3,2,2,0,,,900000
Eastern Metropolitan,Eltham,6990,1/44 Arthur St,Nillumbik,3095,18,Buckingham,21-05-2047,145.15324,-37.71513,VB,u,2,2,1,1,132,,,540000
Eastern Metropolitan,Eltham,6990,38 Meruka Dr,Nillumbik,3095,18,Barry,22-05-2047,145.13773,-37.71296,S,h,4,4,3,2,791,230,1974,1054000
South-Eastern Metropolitan,Endeavour Hills,8443,18 Struan Av,Casey,3802,28.5,O'Brien,23-05-2047,145.27006,-37.96466,SP,h,4,4,2,2,669,165,1980,625000
Northern Metropolitan,Epping,10926,1 Centurion Ct,Whittlesea,3076,19.6,Love,24-05-2047,145.03751,-37.64273,S,h,3,3,1,2,524,155,1970,600000
Northern Metropolitan,Epping,10926,9 Inverloch St,Whittlesea,3076,19.6,Love,25-05-2047,145.0232,-37.6311,S,t,2,2,2,1,149,,,401500
Northern Metropolitan,Epping,10926,40 Lyndarum Dr,Whittlesea,3076,19.6,Ray,26-05-2047,145.02265,-37.62864,S,h,3,3,2,2,388,127,2012,630000
Northern Metropolitan,Epping,10926,4 Nuthall Wy,Whittlesea,3076,19.6,Iconek,27-05-2047,145.01686,-37.6246,S,h,4,4,3,3,631,355,2009,1012000
Northern Metropolitan,Epping,10926,1 Saddlers Ct,Whittlesea,3076,19.6,Ray,28-05-2047,145.04817,-37.64386,S,h,4,4,2,2,548,110,1985,565000
Western Metropolitan,Essendon,9264,10/10 Ardoch St,Moonee Valley,3040,7.5,McDonald,29-05-2047,144.92096,-37.7494,SP,u,2,2,1,1,0,62,1980,502500
Western Metropolitan,Essendon,9264,103 Woodland St,Moonee Valley,3040,7.5,Nelson,30-05-2047,144.91753,-37.74253,S,h,3,3,1,1,730,,,1550000
Western Metropolitan,Essendon,9264,3/15 Woodvale Cl,Moonee Valley,3040,7.5,Nelson,31-05-2047,144.92084,-37.74444,S,u,2,2,1,1,0,,,420000
Western Metropolitan,Essendon North,1308,2/9 McCulloch St,Moonee Valley,3041,8.2,Nelson,01-06-2047,144.90271,-37.73993,S,u,2,2,1,2,145,,,785000
Western Metropolitan,Essendon West,588,384 Buckley St,Moonee Valley,3040,7.5,Jellis,02-06-2047,144.88932,-37.75374,PI,h,3,3,2,1,585,198,1950,1410000
Northern Metropolitan,Fawkner,5070,9 James St,Moreland,3060,13.1,YPA,03-06-2047,144.97324,-37.71097,S,h,3,3,1,1,724,,,750000
Eastern Metropolitan,Ferntree Gully,10788,5 Bruce Cr,Knox,3156,24.8,Ray,04-06-2047,145.29148,-37.88189,S,h,4,4,2,4,1014,280,1960,748888
Eastern Metropolitan,Ferntree Gully,10788,42 Bryden Dr,Knox,3156,24.8,Noel,05-06-2047,145.26708,-37.89863,S,h,4,4,2,1,738,148,1985,850000
Northern Metropolitan,Fitzroy,5825,205/96 Charles St,Yarra,3065,2.1,hockingstuart,06-06-2047,144.98257,-37.80348,S,u,1,1,1,1,0,57,2013,490000
Northern Metropolitan,Fitzroy North,6244,4/199 Barkly St,Yarra,3068,3.6,Nelson,07-06-2047,144.98578,-37.77869,SP,u,1,1,1,1,454,,,381000
Northern Metropolitan,Fitzroy North,6244,86/682 Nicholson St,Yarra,3068,3.6,Nelson,08-06-2047,144.97782,-37.78334,VB,u,2,2,1,1,0,,,650000
Northern Metropolitan,Fitzroy North,6244,37 Woodside St,Yarra,3068,3.6,Nelson,09-06-2047,144.99005,-37.7844,S,h,3,3,1,0,179,,,1502000
Western Metropolitan,Footscray,7570,60 Cross St,Maribyrnong,3011,5.1,Jas,10-06-2047,144.88199,-37.80069,SP,h,3,3,2,2,163,,,878000
Western Metropolitan,Footscray,7570,19/44 Everard St,Maribyrnong,3011,5.1,Jas,11-06-2047,144.88526,-37.79633,S,u,3,3,1,1,0,,,440000
Western Metropolitan,Footscray,7570,5/248 Gordon St,Maribyrnong,3011,5.1,Sweeney,12-06-2047,144.88825,-37.79711,S,u,2,2,1,1,0,73,1970,395000
Western Metropolitan,Footscray,7570,27 Leander St,Maribyrnong,3011,5.1,Village,13-06-2047,144.88453,-37.79529,S,h,2,2,1,1,318,106,1910,991000
Eastern Metropolitan,Forest Hill,4385,35 Panorama Dr,Whitehorse,3131,15.4,Ray,14-06-2047,145.16923,-37.85156,S,h,4,4,2,2,294,194,2010,945000
Eastern Metropolitan,Forest Hill,4385,52 Parkmore Rd,Whitehorse,3131,15.4,Ray,15-06-2047,145.17795,-37.84207,S,h,2,2,1,1,581,116.4,1970,1020000
Eastern Metropolitan,Forest Hill,4385,2 Thornhill Dr,Whitehorse,3131,15.4,Ray,16-06-2047,145.16936,-37.83508,S,h,6,6,3,2,579,,,1234000
South-Eastern Metropolitan,Frankston,17055,12 Tantani St,Frankston,3199,38,Aquire,17-06-2047,145.16702,-38.13743,S,h,3,3,1,4,578,123,1984,506000
South-Eastern Metropolitan,Frankston,17055,50 Towerhill Rd,Frankston,3199,38,Ray,18-06-2047,145.12997,-38.16146,S,h,4,4,1,1,622,163,1960,755000
Northern Victoria,Gisborne,3376,21 Braeside Rd,Macedon Ranges,3437,45.9,Raine,19-06-2047,144.56444,-37.50929,S,h,4,4,2,3,40468,,,807000
Northern Victoria,Gisborne,3376,1/12 Rodney St,Macedon Ranges,3437,45.9,Raine,20-06-2047,144.59565,-37.49175,S,h,3,3,1,1,412,103,1950,426000
Southern Metropolitan,Glen Iris,10412,3/14 Charles St,Boroondara,3146,7.3,Woodards,21-06-2047,145.09107,-37.85145,S,u,2,2,1,1,0,77,1960,540000
Eastern Metropolitan,Glen Waverley,15321,2/25 Fernhill St,Monash,3150,16.7,Ray,22-06-2047,145.15951,-37.87606,S,u,2,2,1,1,229,101,1990,960000
Eastern Metropolitan,Glen Waverley,15321,707 Waverley Rd,Monash,3150,16.7,Harcourts,23-06-2047,145.16678,-37.88902,S,h,5,5,2,2,701,182.85,1960,1116500
Northern Metropolitan,Greensborough,8524,1/39 Alexandra St,Banyule,3088,16.1,Darren,24-06-2047,145.10689,-37.70801,S,u,2,2,1,1,168,,1985,610000
Northern Metropolitan,Greensborough,8524,48 Duncan Av,Banyule,3088,16.1,Darren,25-06-2047,145.09594,-37.71055,S,h,3,3,1,1,540,,,690000
Northern Metropolitan,Greensborough,8524,1/111 Nepean St,Banyule,3088,16.1,Darren,26-06-2047,145.09705,-37.71254,S,u,2,2,1,1,240,79,1965,585000
Northern Metropolitan,Greensborough,8524,4 Nokuna Ct,Nillumbik,3088,16.1,Buckingham,27-06-2047,145.09414,-37.69022,S,h,3,3,3,2,668,,1973,800000
Northern Metropolitan,Greensborough,8524,13 Stowe Av,Banyule,3088,16.1,Darren,28-06-2047,145.10464,-37.70859,S,h,4,4,2,2,626,169,1960,800000
Northern Metropolitan,Greensborough,8524,54 Warralong Av,Banyule,3088,16.1,Fletchers,29-06-2047,145.09689,-37.71846,S,h,3,3,2,1,653,130,1970,896000
Northern Metropolitan,Greensborough,8524,18 Warruga Pl,Banyule,3088,16.1,Buckingham,30-06-2047,145.09532,-37.71325,S,h,3,3,2,2,582,,,1010000
Southern Metropolitan,Hampton,5454,1/35 Holyrood St,Bayside,3188,13.8,Buxton,01-07-2047,144.99771,-37.93297,S,t,3,3,2,2,478,,,1660000
Southern Metropolitan,Hampton,5454,13 Kyarra St,Bayside,3188,13.8,Charlton,02-07-2047,145.00844,-37.94423,S,h,2,2,1,2,697,,,1960000
Southern Metropolitan,Hawthorn,11308,1/164 Barkers Rd,Boroondara,3122,5.3,Noel,03-07-2047,145.03221,-37.81432,VB,t,3,3,2,2,1089,,,1200000
Southern Metropolitan,Hawthorn,11308,1/23 Glen St,Boroondara,3122,5.3,Woodards,04-07-2047,145.0353,-37.83108,S,u,2,2,1,0,0,,1980,670000
Southern Metropolitan,Hawthorn,11308,504/2 Golding St,Boroondara,3122,5.3,Fletchers,05-07-2047,145.03288,-37.82214,SP,u,2,2,1,1,0,,2014,600000
Southern Metropolitan,Hawthorn,11308,1/23 Hawthorn Gr,Boroondara,3122,5.3,Nelson,06-07-2047,145.03153,-37.81519,S,u,1,1,1,1,0,,,415000
Southern Metropolitan,Hawthorn,11308,15/1 Muir St,Boroondara,3122,5.3,Marshall,07-07-2047,145.01531,-37.81442,S,u,3,3,2,1,5259,119,2000,1150000
Southern Metropolitan,Hawthorn,11308,24/1 Muir St,Boroondara,3122,5.3,Marshall,08-07-2047,145.01531,-37.81442,S,h,3,3,2,1,109,109.5,1999,1100000
Eastern Metropolitan,Heathmont,3794,1/34 Campbell St,Maroondah,3135,21.3,Fletchers,09-07-2047,145.24138,-37.82118,S,u,2,2,1,1,0,80,1980,525000
Eastern Metropolitan,Heidelberg Heights,2947,2/3 Mary Av,Banyule,3081,8.8,Barry,10-07-2047,145.05042,-37.74835,S,t,2,2,1,1,140,107,2013,650000
Eastern Metropolitan,Heidelberg West,2674,54 Alamein Rd,Banyule,3081,8.8,Harcourts,11-07-2047,145.04236,-37.73759,S,h,2,2,1,2,498,75,1955,580000
Eastern Metropolitan,Heidelberg West,2674,2 Maple Ct,Banyule,3081,8.8,Barry,12-07-2047,145.04161,-37.74371,VB,h,2,2,1,1,721,,,820000
Western Metropolitan,Hillside,5556,22 Santolin Dr,Melton,3037,18,Barry,13-07-2047,144.75082,-37.69787,PI,h,4,4,2,3,715,,1999,600000
Western Metropolitan,Hoppers Crossing,13830,30 Don Av,Wyndham,3029,18.4,Reliance,14-07-2047,144.69103,-37.87326,S,h,3,3,2,4,578,129.7,1972,536500
Western Metropolitan,Hoppers Crossing,13830,53 Mossfiel Dr,Wyndham,3029,18.4,Ray,15-07-2047,144.69317,-37.87386,S,h,3,3,1,2,623,,,541000
Western Metropolitan,Hoppers Crossing,13830,62 Powell Dr,Wyndham,3029,18.4,Greg,16-07-2047,144.69423,-37.88505,SP,h,3,3,1,2,577,,1975,557000
Eastern Metropolitan,Ivanhoe East,1554,82 McArthur Rd,Banyule,3079,7.8,Haughton,17-07-2047,145.06098,-37.77345,S,h,2,2,1,2,697,,,1601000
Northern Metropolitan,Jacana,851,13 Robinson St,Hume,3047,14,YPA,18-07-2047,144.91195,-37.68599,S,h,3,3,1,2,604,,,559000
